date,code,name,turnover_ratio,pe,pb,average_price,money_ratio,circulating_market_cap,average_circulating_market_cap,dividend_ratio
2018-01-18,801140,轻工制造,1.3131,27.85,2.65,22.03,1.91,594006769400.0,4868907900.0,0.74
2018-01-18,801710,建筑材料,1.6722,27.41,2.63,15.02,2.22,579133850100.0,7721784700.0,0.74
2018-01-18,801050,有色金属,1.1463,46.17,3.07,18.52,4.59,1458315673700.0,12571686800.0,0.33
2018-01-18,801160,公用事业,0.5461,27.86,2.05,12.06,2.7,1647309439300.0,11282941400.0,1.48
2018-01-18,801770,通信,1.6178,58.95,3.05,20.21,3.35,821150702800.0,8379088800.0,0.31
2018-01-18,801780,银行,0.4726,8.2,1.05,11.03,8.65,7372683205900.0,294907328200.0,3.09
2018-01-18,801890,机械设备,0.9619,47.56,2.63,17.64,4.47,1717396231800.0,5350144000.0,0.64
2018-01-19,801130,纺织服装,0.838,26.28,2.32,14.73,0.79,459140593400.0,5101562100.0,1.53
2018-01-19,801720,建筑装饰,1.0589,17.06,1.76,17.87,3.98,1619158925800.0,13381478700.0,1.06
2018-01-19,801150,医药生物,0.8415,37.93,4.06,25.18,4.93,2808669067200.0,10213342100.0,0.65
2018-01-19,801110,家用电器,0.9564,21.63,4.14,18.69,1.99,1252910447200.0,19887467400.0,1.96
2018-01-19,801080,电子,2.1577,38.98,3.81,24.36,7.7,2175381738900.0,10024800600.0,0.5
2018-01-19,801760,传媒,1.0834,34.3,3.01,17.88,2.52,1129707153900.0,8127389600.0,0.59
2018-01-19,801740,国防军工,1.2153,76.07,2.73,20.98,1.44,601827831500.0,12282200600.0,0.21
2018-01-19,801210,休闲服务,0.6887,41.23,3.72,16.84,0.35,271017132200.0,8212640400.0,0.67
2018-01-19,801040,钢铁,1.4707,16.49,1.73,8.45,2.47,756031089900.0,23625971600.0,0.92
2018-01-19,801170,交通运输,0.6887,21.13,1.86,12.68,2.83,1682157059100.0,16020543400.0,1.21
2018-01-19,801230,综合,0.8061,48.06,2.38,11.99,0.57,338850022500.0,6393396700.0,0.5
2018-01-19,801020,采掘,0.3986,20.06,1.7,10.19,2.08,2589346338500.0,42448300600.0,2.08
2018-01-19,801790,非银金融,1.8972,23.07,2.23,15.29,11.12,3688989959300.0,67072544700.0,1.35
2018-01-19,801880,汽车,0.7947,20.08,2.21,19.06,2.67,1678782306300.0,10362853700.0,1.72
2018-01-19,801120,食品饮料,0.9653,38.96,6.45,30.14,3.64,2573905186700.0,28598946500.0,1.15
2018-01-19,801730,电气设备,0.8988,37.09,2.56,15.82,2.62,1331301031200.0,6970162500.0,0.66
2018-01-19,801200,商业贸易,1.0081,29.7,2.1,12.1,1.59,752486223300.0,7920907600.0,0.82
2018-01-19,801030,化工,0.9375,28.0,2.57,16.54,6.37,2659281220000.0,8415446900.0,0.9
2018-01-19,801180,房地产,1.4672,17.81,2.19,10.72,6.58,2281402041900.0,17685287100.0,1.48
2018-01-19,801750,计算机,1.4562,56.82,3.6,20.7,3.88,1208095989300.0,6195364000.0,0.43
2018-01-19,801010,农林牧渔,1.0293,34.5,3.37,12.93,1.44,740593628900.0,8049930700.0,1.42
2018-01-19,801140,轻工制造,1.5645,27.83,2.65,21.96,2.05,593563483800.0,4865274500.0,0.75
2018-01-19,801710,建筑材料,1.6526,27.31,2.62,14.89,2.0,576542290900.0,7687230500.0,0.75
2018-01-19,801050,有色金属,1.2147,46.23,3.07,18.61,4.33,1460922046900.0,12594155600.0,0.33
2018-01-19,801160,公用事业,0.6244,27.78,2.04,11.96,2.99,1646170605300.0,11275141100.0,1.49
2018-01-19,801770,通信,1.5496,59.1,3.06,20.17,2.83,822734581000.0,8395250800.0,0.31
2018-01-19,801780,银行,0.5724,8.29,1.07,11.3,10.37,7435607262300.0,297424290500.0,3.05
2018-01-19,801890,机械设备,0.9639,47.36,2.62,17.61,3.84,1707843742500.0,5320385500.0,0.64
2018-01-22,801130,纺织服装,0.7131,26.37,2.33,14.72,0.73,459806877400.0,5108965300.0,1.53
2018-01-22,801720,建筑装饰,0.8672,17.16,1.77,17.93,3.53,1626807178800.0,13444687400.0,1.05
2018-01-22,801150,医药生物,0.849,38.38,4.11,25.22,5.29,2842819399600.0,10337525100.0,0.64
2018-01-22,801110,家用电器,1.3197,22.94,4.39,19.1,3.25,1325160675500.0,21034296400.0,1.85
2018-01-22,801080,电子,1.9209,39.56,3.86,24.4,8.2,2206280381500.0,10120552200.0,0.49
2018-01-22,801760,传媒,1.615,35.14,3.09,18.18,3.94,1160529141400.0,8349130500.0,0.57
2018-01-22,801740,国防军工,0.7833,76.4,2.74,21.01,1.15,604326588700.0,12333195700.0,0.21
2018-01-22,801210,休闲服务,0.7901,42.14,3.8,17.03,0.46,276485077100.0,8378335700.0,0.66
2018-01-22,801040,钢铁,1.5463,16.77,1.76,8.65,2.82,768187706100.0,24005865800.0,0.91
2018-01-22,801170,交通运输,0.65,21.26,1.87,12.71,2.85,1715886739800.0,16341778500.0,1.2
2018-01-22,801230,综合,0.7279,48.23,2.39,11.97,0.52,339727516600.0,6409953100.0,0.5
2018-01-22,801020,采掘,0.3973,20.15,1.71,10.24,2.1,2599065070100.0,42607624100.0,2.03
2018-01-22,801790,非银金融,1.1565,23.15,2.24,15.24,7.89,3686257441600.0,67022862600.0,1.34
2018-01-22,801880,汽车,0.9109,20.36,2.24,19.0,3.1,1707951779000.0,10542912200.0,1.7
2018-01-22,801120,食品饮料,1.1653,40.27,6.67,30.83,4.43,2654432121200.0,29493690200.0,1.11
2018-01-22,801730,电气设备,0.874,37.47,2.58,15.84,2.71,1342764343400.0,7030179800.0,0.65
2018-01-22,801200,商业贸易,1.1025,30.27,2.14,12.25,1.84,767001505800.0,8073700100.0,0.8
2018-01-22,801030,化工,0.8803,28.2,2.58,16.49,6.03,2667041190500.0,8440003800.0,0.89
2018-01-22,801180,房地产,1.109,17.87,2.2,10.74,5.13,2288658446400.0,17741538300.0,1.47
2018-01-22,801750,计算机,1.7726,57.8,3.66,20.91,5.09,1229708532400.0,6306197600.0,0.42
2018-01-22,801010,农林牧渔,0.8846,34.98,3.42,12.99,1.38,749468050200.0,8146391800.0,1.4
2018-01-22,801140,轻工制造,1.2282,27.95,2.65,21.98,1.72,596059884100.0,4885736800.0,0.74
2018-01-22,801710,建筑材料,1.6014,27.54,2.64,14.88,1.82,581511057900.0,7753480800.0,0.74
2018-01-22,801050,有色金属,1.3316,46.8,3.11,18.66,4.98,1480833045800.0,12765802100.0,0.33
2018-01-22,801160,公用事业,0.6441,27.93,2.05,11.96,3.26,1658851156400.0,11361994200.0,1.48
2018-01-22,801770,通信,1.4884,59.38,3.07,20.1,3.09,825786794800.0,8426395900.0,0.31
2018-01-22,801780,银行,0.484,8.21,1.06,11.12,8.95,7385134771000.0,295405390800.0,3.08
2018-01-22,801890,机械设备,0.8918,47.56,2.63,17.64,3.72,1715762303200.0,5345053900.0,0.63
2018-01-23,801130,纺织服装,0.6642,26.37,2.33,14.8,0.69,460311399400.0,5114571100.0,1.53
2018-01-23,801720,建筑装饰,0.9304,17.23,1.77,17.93,3.59,1633202241400.0,13497539200.0,1.05
2018-01-23,801150,医药生物,0.7673,38.33,4.1,25.19,4.67,2839989028000.0,10327232800.0,0.64
2018-01-23,801110,家用电器,1.2735,22.99,4.4,19.07,2.73,1327276260000.0,21067877100.0,1.84
2018-01-23,801080,电子,1.7483,39.44,3.85,24.43,6.95,2202233775600.0,10101989800.0,0.49
2018-01-23,801760,传媒,1.2487,35.37,3.11,18.09,3.27,1165450435200.0,8384535500.0,0.57
2018-01-23,801740,国防军工,0.6958,76.36,2.74,20.89,0.92,604894923200.0,12344794400.0,0.21
2018-01-23,801210,休闲服务,0.6007,42.1,3.8,17.06,0.33,276515272900.0,8379250700.0,0.66
2018-01-23,801040,钢铁,1.1727,16.68,1.75,8.57,2.13,763892541700.0,23871641900.0,0.91
2018-01-23,801170,交通运输,0.6462,21.42,1.89,12.82,2.85,1728927215000.0,16310634100.0,1.19
2018-01-23,801230,综合,0.7721,48.38,2.39,12.05,0.54,340788273500.0,6429967400.0,0.5
2018-01-23,801020,采掘,0.3643,20.33,1.73,10.3,1.98,2655800000300.0,43537704900.0,2.01
2018-01-23,801790,非银金融,1.1788,23.21,2.24,15.3,9.36,3708101578700.0,67420028700.0,1.33
2018-01-23,801880,汽车,0.8494,20.42,2.24,19.17,2.82,1713075936000.0,10509668300.0,1.7
2018-01-23,801120,食品饮料,0.9935,40.32,6.68,30.81,3.53,2653797422400.0,29486638000.0,1.11
2018-01-23,801730,电气设备,0.8625,37.66,2.6,15.87,2.72,1348205219200.0,7058666100.0,0.65
2018-01-23,801200,商业贸易,1.027,30.27,2.14,12.26,1.64,766879070200.0,8072411300.0,0.8
2018-01-23,801030,化工,0.9278,28.22,2.59,16.57,6.08,2678972620100.0,8477761500.0,0.89
2018-01-23,801180,房地产,1.5187,18.27,2.25,10.92,7.69,2340830560100.0,18145973300.0,1.44
2018-01-23,801750,计算机,1.3114,57.64,3.65,20.77,3.72,1227163756100.0,6293147500.0,0.43
2018-01-23,801010,农林牧渔,1.1797,35.28,3.45,13.05,1.76,755210932700.0,8208814500.0,1.39
2018-01-23,801140,轻工制造,1.1486,27.99,2.65,22.08,1.64,598391991700.0,4904852400.0,0.74
2018-01-23,801710,建筑材料,1.5633,27.67,2.65,15.0,1.9,585023313800.0,7800310900.0,0.74
2018-01-23,801050,有色金属,1.7179,47.44,3.15,19.08,6.43,1506642207100.0,12988294900.0,0.32
2018-01-23,801160,公用事业,0.5714,27.89,2.05,11.88,2.86,1656575788600.0,11346409500.0,1.48
2018-01-23,801770,通信,1.4004,59.26,3.07,20.08,2.72,825414827200.0,8422600300.0,0.31
2018-01-23,801780,银行,0.6365,8.49,1.09,11.48,10.5,7664902804200.0,306596112200.0,2.98
2018-01-23,801890,机械设备,1.0046,47.92,2.65,17.72,3.95,1735335371000.0,5406029200.0,0.63
2018-01-24,801130,纺织服装,0.7823,26.47,2.34,14.82,0.68,461485636900.0,5127618200.0,1.52
2018-01-24,801720,建筑装饰,1.0874,17.29,1.78,18.1,3.6,1636423058300.0,13524157500.0,1.05
2018-01-24,801150,医药生物,1.1036,38.62,4.12,25.42,5.45,2859294478900.0,10397434500.0,0.64
2018-01-24,801110,家用电器,1.1809,22.62,4.33,18.99,2.03,1309182510400.0,20780674800.0,1.87
2018-01-24,801080,电子,2.3262,39.68,3.87,24.75,8.01,2213167433800.0,10152144200.0,0.49
2018-01-24,801760,传媒,2.4389,36.29,3.19,18.66,5.41,1234874252800.0,8883987400.0,0.56
2018-01-24,801740,国防军工,1.011,77.06,2.76,21.12,1.04,610802538700.0,12465357900.0,0.2
2018-01-24,801210,休闲服务,0.8006,42.38,3.82,17.09,0.4,277994731500.0,8424082800.0,0.65
2018-01-24,801040,钢铁,1.0982,16.76,1.76,8.58,1.68,765875080400.0,23933596300.0,0.91
2018-01-24,801170,交通运输,0.7338,21.53,1.9,12.95,2.61,1739833627900.0,16413524800.0,1.19
2018-01-24,801230,综合,0.907,48.52,2.4,12.12,0.56,341665512800.0,6446519100.0,0.5
2018-01-24,801020,采掘,0.385,20.3,1.72,10.29,1.74,2673945011500.0,43835164100.0,2.02
2018-01-24,801790,非银金融,1.8091,23.32,2.25,15.42,10.71,3726952962400.0,67762781100.0,1.33
2018-01-24,801880,汽车,0.8698,20.41,2.24,19.26,2.54,1713337170900.0,10511271000.0,1.7
2018-01-24,801120,食品饮料,0.9405,39.78,6.59,30.59,2.85,2616157521700.0,29068416900.0,1.12
2018-01-24,801730,电气设备,1.0183,38.07,2.61,15.99,2.8,1360297224500.0,7121975000.0,0.65
2018-01-24,801200,商业贸易,1.1155,30.44,2.15,12.44,1.91,777716888800.0,8101217600.0,0.8
2018-01-24,801030,化工,0.9947,28.34,2.6,16.7,5.71,2710138846200.0,8576388800.0,0.89
2018-01-24,801180,房地产,1.3543,18.23,2.24,10.9,5.77,2335310128600.0,18103179300.0,1.44
2018-01-24,801750,计算机,2.1519,59.09,3.74,21.23,5.61,1259643867800.0,6459712100.0,0.41
2018-01-24,801010,农林牧渔,1.0229,35.22,3.44,13.08,1.32,753514313200.0,8190373000.0,1.39
2018-01-24,801140,轻工制造,1.2553,27.97,2.65,22.09,1.58,598051501600.0,4902061500.0,0.74
2018-01-24,801710,建筑材料,1.5593,27.58,2.64,15.05,1.64,582680751300.0,7769076700.0,0.74
2018-01-24,801050,有色金属,1.5667,47.16,3.13,19.26,4.89,1495885754300.0,12895566800.0,0.32
2018-01-24,801160,公用事业,0.71,28.0,2.06,11.98,3.17,1663241903300.0,11392067800.0,1.47
2018-01-24,801770,通信,1.8657,60.2,3.12,20.46,3.19,837310073100.0,8543980300.0,0.31
2018-01-24,801780,银行,0.5702,8.53,1.1,11.43,9.28,7683569963100.0,307342798500.0,2.96
2018-01-24,801890,机械设备,1.0716,48.09,2.66,17.85,3.82,1739634057500.0,5419420700.0,0.63
2018-01-25,801130,纺织服装,0.7746,26.47,2.34,14.78,0.77,462085594500.0,5134284400.0,1.52
2018-01-25,801720,建筑装饰,0.9811,17.26,1.78,17.84,3.34,1632649077500.0,13492967600.0,1.05
2018-01-25,801150,医药生物,1.086,38.28,4.08,25.2,5.37,2834848492400.0,10308540000.0,0.64
2018-01-25,801110,家用电器,1.2992,22.6,4.32,18.85,2.14,1306839096500.0,20743477700.0,1.87
2018-01-25,801080,电子,1.8127,39.43,3.84,24.62,6.91,2201144005100.0,10096990800.0,0.49
2018-01-25,801760,传媒,2.853,36.16,3.18,18.56,6.55,1231896115200.0,8862562000.0,0.56
2018-01-25,801740,国防军工,1.5719,78.14,2.8,21.36,1.78,619777359300.0,12648517500.0,0.2
2018-01-25,801210,休闲服务,0.7362,42.14,3.8,17.0,0.35,276066878800.0,8365663000.0,0.66
2018-01-25,801040,钢铁,1.3307,16.96,1.78,8.58,1.99,777379978000.0,24293124300.0,0.9
2018-01-25,801170,交通运输,0.9221,21.63,1.91,12.99,3.43,1751774052400.0,16526170300.0,1.18
2018-01-25,801230,综合,1.0272,48.6,2.4,12.06,0.66,342230457800.0,6457178400.0,0.5
2018-01-25,801020,采掘,0.4634,20.5,1.74,10.35,2.25,2678768991000.0,43914245800.0,2.0
2018-01-25,801790,非银金融,1.134,22.91,2.21,15.12,7.17,3660038011400.0,66546145700.0,1.35
2018-01-25,801880,汽车,0.8799,20.39,2.24,19.18,2.71,1720889038800.0,10557601500.0,1.7
2018-01-25,801120,食品饮料,0.9807,39.51,6.54,30.46,3.17,2603009965800.0,28922333000.0,1.13
2018-01-25,801730,电气设备,1.0146,37.92,2.6,15.89,2.82,1356163124200.0,7100330500.0,0.65
2018-01-25,801200,商业贸易,1.3206,30.32,2.14,12.39,2.23,775624554800.0,8079422400.0,0.8
2018-01-25,801030,化工,1.0979,28.43,2.6,16.71,6.7,2710745203900.0,8578307600.0,0.88
2018-01-25,801180,房地产,1.303,17.99,2.21,10.82,5.89,2300445385200.0,17832910000.0,1.46
2018-01-25,801750,计算机,2.0322,58.65,3.71,21.2,5.43,1249768822800.0,6376371500.0,0.42
2018-01-25,801010,农林牧渔,1.1128,35.16,3.44,13.04,1.52,752300064100.0,8177174600.0,1.39
2018-01-25,801140,轻工制造,1.3897,28.09,2.66,22.03,1.61,600710888900.0,4923859700.0,0.74
2018-01-25,801710,建筑材料,1.6782,27.79,2.66,15.04,1.89,587703931600.0,7836052400.0,0.73
2018-01-25,801050,有色金属,2.2138,47.64,3.17,19.34,6.42,1514342322000.0,13054675200.0,0.32
2018-01-25,801160,公用事业,0.7551,28.06,2.06,11.95,3.31,1666885799500.0,11417026000.0,1.47
2018-01-25,801770,通信,2.2002,59.97,3.1,20.22,3.31,837138719400.0,8542231800.0,0.31
2018-01-25,801780,银行,0.3766,8.46,1.09,11.24,6.15,7627978536600.0,305119141500.0,2.99
2018-01-25,801890,机械设备,1.1749,48.07,2.66,17.8,4.15,1738481887600.0,5415831400.0,0.63
2018-01-26,801130,纺织服装,0.6919,26.63,2.35,14.75,0.79,466406259100.0,5182291800.0,1.51
2018-01-26,801720,建筑装饰,1.0147,17.38,1.79,17.76,3.92,1648952721000.0,13627708400.0,1.04
2018-01-26,801150,医药生物,0.904,38.28,4.08,25.1,5.35,2835257358200.0,10310026800.0,0.65
2018-01-26,801110,家用电器,1.3241,22.94,4.39,18.87,2.8,1324396452300.0,21022165900.0,1.85
2018-01-26,801080,电子,1.5185,39.1,3.81,24.32,6.53,2189632394100.0,10044185300.0,0.5
2018-01-26,801760,传媒,1.8617,36.16,3.18,18.65,4.98,1233246590300.0,8872277600.0,0.56
2018-01-26,801740,国防军工,0.8011,77.74,2.79,21.19,1.05,616689366900.0,12585497300.0,0.2
2018-01-26,801210,休闲服务,0.7191,42.38,3.82,17.06,0.37,277346497000.0,8404439300.0,0.65
2018-01-26,801040,钢铁,1.0931,16.81,1.77,8.48,2.02,771359197400.0,24104974900.0,0.91
2018-01-26,801170,交通运输,0.9181,21.89,1.94,13.04,4.18,1796296908300.0,16946197200.0,1.16
2018-01-26,801230,综合,0.8289,48.33,2.39,11.97,0.6,340478107500.0,6424115200.0,0.5
2018-01-26,801020,采掘,0.3358,20.47,1.74,10.23,1.96,2688967809900.0,44081439500.0,2.0
2018-01-26,801790,非银金融,0.888,23.03,2.22,15.18,6.89,3692011461700.0,67127481100.0,1.34
2018-01-26,801880,汽车,0.7009,20.37,2.24,19.04,2.6,1719974337400.0,10551989800.0,1.7
2018-01-26,801120,食品饮料,0.7719,39.8,6.59,30.59,2.97,2627123811500.0,29190264600.0,1.12
2018-01-26,801730,电气设备,0.7772,38.0,2.59,15.79,2.47,1355007157300.0,7094278300.0,0.65
2018-01-26,801200,商业贸易,1.0417,30.18,2.13,12.33,2.05,772064167100.0,8042335100.0,0.8
2018-01-26,801030,化工,0.8947,28.32,2.61,16.59,6.53,2711682645600.0,8581274200.0,1.05
2018-01-26,801180,房地产,1.3137,18.18,2.24,10.93,6.4,2322055449400.0,18000429800.0,1.45
2018-01-26,801750,计算机,1.542,58.83,3.72,21.15,4.54,1252159344100.0,6388568100.0,0.42
2018-01-26,801010,农林牧渔,1.2068,35.21,3.44,13.06,1.86,754650135500.0,8202718900.0,1.39
2018-01-26,801140,轻工制造,1.2761,28.09,2.66,22.12,1.7,600768851000.0,4924334800.0,0.74
2018-01-26,801710,建筑材料,2.0884,28.27,2.71,15.08,2.65,598738858800.0,7983184800.0,0.72
2018-01-26,801050,有色金属,1.4368,47.11,3.12,19.12,5.5,1493716420900.0,12876865700.0,0.32
2018-01-26,801160,公用事业,0.5473,27.97,2.06,11.87,2.83,1662583477500.0,11387558100.0,1.48
2018-01-26,801770,通信,1.4203,59.47,3.08,19.95,3.07,830403678600.0,8473506900.0,0.31
2018-01-26,801780,银行,0.5432,8.48,1.09,11.27,9.63,7629436550200.0,305177462000.0,2.98
2018-01-26,801890,机械设备,0.887,48.04,2.65,17.71,3.74,1742947747500.0,5429743800.0,0.63
2018-01-29,801130,纺织服装,0.8681,26.44,2.33,14.73,0.85,467676974700.0,5196410800.0,1.52
2018-01-29,801720,建筑装饰,0.8844,17.2,1.77,17.57,3.03,1639147284900.0,13546671800.0,1.05
2018-01-29,801150,医药生物,0.9942,37.49,4.0,24.61,5.38,2774359693700.0,10088580700.0,0.66
2018-01-29,801110,家用电器,1.332,22.25,4.26,18.35,2.68,1284038807000.0,20381568400.0,1.9
2018-01-29,801080,电子,2.2031,38.02,3.71,23.86,7.79,2127655553900.0,9759887900.0,0.51
2018-01-29,801760,传媒,1.7543,35.66,3.13,18.41,4.23,1220518312600.0,8780707300.0,0.56
2018-01-29,801740,国防军工,0.8709,76.71,2.75,20.94,1.02,608162415400.0,12411477900.0,0.21
2018-01-29,801210,休闲服务,0.8887,41.96,3.78,16.89,0.43,274505108600.0,8318336600.0,0.66
2018-01-29,801040,钢铁,1.689,17.17,1.81,8.6,2.56,790949898600.0,24717184300.0,0.89
2018-01-29,801170,交通运输,0.7584,21.71,1.92,12.93,3.08,1783149670500.0,16822166700.0,1.17
2018-01-29,801230,综合,0.8137,47.83,2.37,11.82,0.51,336943551100.0,6357425500.0,0.51
2018-01-29,801020,采掘,0.5935,20.82,1.77,10.35,3.09,2716857885400.0,44538653900.0,1.97
2018-01-29,801790,非银金融,0.9721,22.46,2.17,14.89,6.95,3602653410300.0,65502789300.0,1.38
2018-01-29,801880,汽车,0.8615,20.03,2.2,18.82,2.66,1694505082900.0,10395736700.0,1.73
2018-01-29,801120,食品饮料,1.0653,38.19,6.33,29.55,4.17,2515584268800.0,27950936300.0,1.17
2018-01-29,801730,电气设备,0.8934,37.49,2.56,15.58,2.66,1335244110600.0,6990806900.0,0.66
2018-01-29,801200,商业贸易,1.0679,29.86,2.1,12.17,1.85,763572164300.0,7953876700.0,0.81
2018-01-29,801030,化工,1.0173,28.11,2.59,16.47,6.59,2702606157800.0,8552551100.0,1.06
2018-01-29,801180,房地产,1.2758,17.97,2.21,10.84,5.82,2296225680900.0,17800199100.0,1.46
2018-01-29,801750,计算机,1.6237,57.71,3.65,20.7,4.31,1227062878200.0,6260524900.0,0.43
2018-01-29,801010,农林牧渔,1.3507,34.92,3.41,12.92,1.75,749573215300.0,8147534900.0,1.4
2018-01-29,801140,轻工制造,1.5162,27.91,2.65,21.93,1.84,614321176900.0,5035419500.0,0.74
2018-01-29,801710,建筑材料,1.9604,28.05,2.69,14.99,2.32,594488626700.0,7926515000.0,0.73
2018-01-29,801050,有色金属,1.6772,47.07,3.11,19.13,5.59,1521585446400.0,13117115900.0,0.32
2018-01-29,801160,公用事业,0.6647,27.81,2.04,11.74,2.81,1654690132500.0,11333494100.0,1.49
2018-01-29,801770,通信,2.1885,57.2,2.96,19.56,4.42,799256130300.0,8155674800.0,0.32
2018-01-29,801780,银行,0.4316,8.46,1.09,11.2,7.66,7623577915800.0,304943116600.0,2.98
2018-01-29,801890,机械设备,1.0861,47.29,2.61,17.49,3.96,1714011931600.0,5339601000.0,0.64
2018-01-30,801130,纺织服装,0.8971,26.51,2.34,14.83,1.15,471308122000.0,5236756900.0,1.51
2018-01-30,801720,建筑装饰,0.6793,16.94,1.74,17.39,3.02,1610670029200.0,13311322600.0,1.07
2018-01-30,801150,医药生物,0.7353,37.45,3.99,24.56,4.99,2773653529400.0,10086012800.0,0.66
2018-01-30,801110,家用电器,0.8698,21.92,4.19,18.26,2.37,1266346789000.0,20100742700.0,1.93
2018-01-30,801080,电子,1.3048,37.98,3.7,23.8,6.41,2125899504900.0,9751832600.0,0.51
2018-01-30,801760,传媒,1.4332,35.32,3.1,18.28,4.28,1210712476900.0,8710161700.0,0.57
2018-01-30,801740,国防军工,0.581,76.61,2.75,20.77,0.92,609215587400.0,12432971200.0,0.2
2018-01-30,801210,休闲服务,0.6837,42.01,3.79,16.83,0.4,274873758800.0,8329507800.0,0.66
2018-01-30,801040,钢铁,1.4922,16.93,1.78,8.49,2.95,777707975500.0,24303374200.0,0.9
2018-01-30,801170,交通运输,0.5752,21.66,1.91,12.89,3.07,1776732563500.0,16761628000.0,1.17
2018-01-30,801230,综合,0.7693,47.68,2.36,11.81,0.59,335696946200.0,6333904600.0,0.51
2018-01-30,801020,采掘,0.5323,20.67,1.75,10.22,3.47,2676630669500.0,43879191300.0,1.98
2018-01-30,801790,非银金融,0.8008,22.36,2.15,14.81,6.56,3574512223400.0,64991131300.0,1.39
2018-01-30,801880,汽车,0.5704,19.97,2.19,18.76,2.33,1688160969000.0,10356815800.0,1.73
2018-01-30,801120,食品饮料,0.8041,38.15,6.32,29.53,3.68,2512136938800.0,27912632700.0,1.17
2018-01-30,801730,电气设备,0.736,37.6,2.56,15.57,2.73,1340200875300.0,7016758500.0,0.66
2018-01-30,801200,商业贸易,1.2389,30.18,2.13,12.32,2.61,770666428100.0,8027775300.0,0.8
2018-01-30,801030,化工,0.8491,28.17,2.59,16.51,7.38,2687892927600.0,8505990300.0,1.06
2018-01-30,801180,房地产,1.1819,17.57,2.16,10.72,6.97,2244273004400.0,17397465200.0,1.5
2018-01-30,801750,计算机,1.1732,57.67,3.64,20.55,3.93,1226599770400.0,6258162100.0,0.43
2018-01-30,801010,农林牧渔,1.0626,34.57,3.38,12.9,1.81,743453169000.0,8081012700.0,1.42
2018-01-30,801140,轻工制造,1.2921,27.95,2.65,21.97,2.04,615220656500.0,5042792300.0,0.74
2018-01-30,801710,建筑材料,1.4174,27.56,2.64,14.84,2.0,583113006000.0,7774840100.0,0.74
2018-01-30,801050,有色金属,1.5362,47.04,3.11,18.76,7.33,1511038277200.0,13026192000.0,0.32
2018-01-30,801160,公用事业,0.5503,27.7,2.03,11.65,2.96,1647250667300.0,11282538800.0,1.49
2018-01-30,801770,通信,1.5421,56.57,2.93,19.53,3.34,789565523500.0,8056791100.0,0.33
2018-01-30,801780,银行,0.2972,8.3,1.07,11.07,6.39,7471124672500.0,298844986900.0,3.03
2018-01-30,801890,机械设备,0.8614,47.14,2.71,17.47,4.33,1707255276600.0,5318552300.0,0.64
2018-01-31,801130,纺织服装,1.2461,26.16,2.31,14.86,1.43,467365000000.0,5192944400.0,1.53
2018-01-31,801720,建筑装饰,0.8512,16.78,1.73,17.03,3.2,1598335219200.0,13209382000.0,1.08
2018-01-31,801150,医药生物,0.9519,37.13,3.95,24.08,5.12,2754760692100.0,10017311600.0,0.66
2018-01-31,801110,家用电器,1.1136,22.25,4.26,18.02,2.28,1284199867800.0,20384124900.0,1.91
2018-01-31,801080,电子,1.6886,37.16,3.62,22.87,7.63,2082895918800.0,9554568400.0,0.52
2018-01-31,801760,传媒,1.8814,34.32,3.01,17.79,4.7,1178741045300.0,8480151400.0,0.59
